URI,Title,RecordId,ParentType URI,From Date,To Date,Authority,Deity,Dynasty,Denomination,Issuer,Manufacture,Material,Mint,Object Type,Portrait,Region,State,Symbol_obv,Symbol_obv_letter,Symbol_rev,Symbol_rev_letter,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Reverse Officina Mark,Reverse Exergue,Date Record Modified
http://numismatics.org/ocre/id/ric.1(2).aug.220,RIC I (second edition) Augustus 220,ric.1(2).aug.220,,13,14,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",PONTIF MAXIM,"Female figure,, draped, seated right, holding branch in left hand and leaning right on sceptre",,,2025-12-19T06:41:50Z
http://numismatics.org/ocre/id/ric.1(2).aug.221,RIC I (second edition) Augustus 221,ric.1(2).aug.221,,13,14,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Lugdunum,Coin,Augustus||Tiberius,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",TI CAESAR AVG F TR POT XV,"Tiberius, laureate, standing right in quadriga, holding laurel branch in right and sceptre in left; horses face right",,,2025-12-19T06:41:51Z
http://numismatics.org/ocre/id/ric.1(2).aug.222,RIC I (second edition) Augustus 222,ric.1(2).aug.222,,13,14,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Lugdunum,Coin,Augustus||Tiberius,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",TI CAESAR AVG F TR POT XV,"Tiberius, laureate, standing right in quadriga, holding laurel branch in right and sceptre in left; horses face right",,,2025-12-19T06:41:51Z
http://numismatics.org/ocre/id/ric.1(2).aug.223,RIC I (second edition) Augustus 223,ric.1(2).aug.223,,13,14,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Lugdunum,Coin,Augustus||Tiberius,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",TI CAESAR AVG F TR POT XV,"Tiberius, laureate, standing right in quadriga, holding laurel branch in right and sceptre in left; horses face left",,,2025-12-19T06:41:52Z
http://numismatics.org/ocre/id/ric.1(2).aug.224,RIC I (second edition) Augustus 224,ric.1(2).aug.224,,13,14,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Lugdunum,Coin,Augustus||Tiberius,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",TI CAESAR AVG F TR POT XV,"Tiberius, laureate, standing right in quadriga, holding laurel branch in right and sceptre in left; horses face left",,,2025-12-19T06:41:52Z
http://numismatics.org/ocre/id/ric.1(2).aug.225,RIC I (second edition) Augustus 225,ric.1(2).aug.225,,13,14,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Lugdunum,Coin,Augustus||Tiberius,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",TI CAESAR AVG F TR POT XV,"Head of Tiberius, bare, right",,,2025-12-19T06:41:52Z
http://numismatics.org/ocre/id/ric.1(2).aug.226,RIC I (second edition) Augustus 226,ric.1(2).aug.226,,13,14,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Lugdunum,Coin,Augustus||Tiberius,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",TI CAESAR AVG F TR POT XV,"Head of Tiberius, bare, right",,,2025-12-19T06:41:52Z
http://numismatics.org/ocre/id/ric.1(2).aug.227,RIC I (second edition) Augustus 227,ric.1(2).aug.227,,-15,-10,Augustus,,Julio-Claudian Dynasty,Quadrans,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,IMP CAESAR,"Head of Augustus, laureate, right",AVGVSTVS,"Eagle standing front, head left, with wings spread",,,2025-12-19T06:41:53Z
http://numismatics.org/ocre/id/ric.1(2).aug.228,RIC I (second edition) Augustus 228,ric.1(2).aug.228,,-15,-10,Augustus,,Julio-Claudian Dynasty,Quadrans,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,IMP CAESAR,"Head of Augustus, bare, right",AVGVSTVS DIVI F,Bull butting left,,,2025-12-19T06:41:53Z
http://numismatics.org/ocre/id/ric.1(2).aug.229,RIC I (second edition) Augustus 229,ric.1(2).aug.229,,-15,-10,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR PONT MAX,"Head of Augustus, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:53Z
http://numismatics.org/ocre/id/ric.1(2).aug.230,RIC I (second edition) Augustus 230,ric.1(2).aug.230,,-10,-6,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR PONT MAX,"Head of Augustus, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:54Z
http://numismatics.org/ocre/id/ric.1(2).aug.231A,RIC I (second edition) Augustus 231A,ric.1(2).aug.231A,,9,14,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:54Z
http://numismatics.org/ocre/id/ric.1(2).aug.231B,RIC I (second edition) Augustus 231B,ric.1(2).aug.231B,,9,14,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:54Z
http://numismatics.org/ocre/id/ric.1(2).aug.232,RIC I (second edition) Augustus 232,ric.1(2).aug.232,,9,14,Augustus,Victory,Julio-Claudian Dynasty,Dupondius,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:55Z
http://numismatics.org/ocre/id/ric.1(2).aug.233,RIC I (second edition) Augustus 233,ric.1(2).aug.233,,9,14,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:55Z
http://numismatics.org/ocre/id/ric.1(2).aug.234,RIC I (second edition) Augustus 234,ric.1(2).aug.234,,9,14,Augustus,Victory,Julio-Claudian Dynasty,Semis,,Struck,Bronze,Lugdunum,Coin,Augustus,Gallia Transalpina,Roman Empire,,,,,CAESAR AVGVSTVS DIVI F PATER PATRIAE,"Head of Augustus, bare, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:55Z
http://numismatics.org/ocre/id/ric.1(2).aug.235,RIC I (second edition) Augustus 235,ric.1(2).aug.235,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Dupondius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, bare, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:56Z
http://numismatics.org/ocre/id/ric.1(2).aug.236A,RIC I (second edition) Augustus 236A,ric.1(2).aug.236A,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Dupondius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:56Z
http://numismatics.org/ocre/id/ric.1(2).aug.236B,RIC I (second edition) Augustus 236B,ric.1(2).aug.236B,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Dupondius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, laureate, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:56Z
http://numismatics.org/ocre/id/ric.1(2).aug.237,RIC I (second edition) Augustus 237,ric.1(2).aug.237,,8,10,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, bare, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:57Z
http://numismatics.org/ocre/id/ric.1(2).aug.238A,RIC I (second edition) Augustus 238A,ric.1(2).aug.238A,,8,10,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:57Z
http://numismatics.org/ocre/id/ric.1(2).aug.238B,RIC I (second edition) Augustus 238B,ric.1(2).aug.238B,,8,10,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, laureate, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:58Z
http://numismatics.org/ocre/id/ric.1(2).aug.239,RIC I (second edition) Augustus 239,ric.1(2).aug.239,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Semis,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT V,"Head of Tiberius, bare, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:41:59Z
http://numismatics.org/ocre/id/ric.1(2).aug.240,RIC I (second edition) Augustus 240,ric.1(2).aug.240,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVSTI F IMPERATOR V,"Head of Tiberius, bare, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:00Z
http://numismatics.org/ocre/id/ric.1(2).aug.241A,RIC I (second edition) Augustus 241A,ric.1(2).aug.241A,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVSTI F IMPERATOR V,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:00Z
http://numismatics.org/ocre/id/ric.1(2).aug.241B,RIC I (second edition) Augustus 241B,ric.1(2).aug.241B,,8,10,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVSTI F IMPERATOR V,"Head of Tiberius, laureate, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:01Z
http://numismatics.org/ocre/id/ric.1(2).aug.242,RIC I (second edition) Augustus 242,ric.1(2).aug.242,,11,11,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT VI,"Head of Tiberius, bare, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:02Z
http://numismatics.org/ocre/id/ric.1(2).aug.243,RIC I (second edition) Augustus 243,ric.1(2).aug.243,,11,11,Augustus,Victory,Julio-Claudian Dynasty,Semis,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT VI,"Head of Tiberius, bare, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:03Z
http://numismatics.org/ocre/id/ric.1(2).aug.244,RIC I (second edition) Augustus 244,ric.1(2).aug.244,,12,14,Augustus,Victory,Julio-Claudian Dynasty,Dupondius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT VII,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:04Z
http://numismatics.org/ocre/id/ric.1(2).aug.245,RIC I (second edition) Augustus 245,ric.1(2).aug.245,,12,14,Augustus,Victory,Julio-Claudian Dynasty,As,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT VII,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:04Z
http://numismatics.org/ocre/id/ric.1(2).aug.246,RIC I (second edition) Augustus 246,ric.1(2).aug.246,,12,14,Augustus,Victory,Julio-Claudian Dynasty,Semis,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERAT VII,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:04Z
http://numismatics.org/ocre/id/ric.1(2).aug.247,RIC I (second edition) Augustus 247,ric.1(2).aug.247,,12,14,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERATOR VII,"Head of Tiberius, bare, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:05Z
http://numismatics.org/ocre/id/ric.1(2).aug.248A,RIC I (second edition) Augustus 248A,ric.1(2).aug.248A,,12,14,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERATOR VII,"Head of Tiberius, laureate, right",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:05Z
http://numismatics.org/ocre/id/ric.1(2).aug.248B,RIC I (second edition) Augustus 248B,ric.1(2).aug.248B,,12,14,Augustus,Victory,Julio-Claudian Dynasty,Sestertius,,Struck,Bronze,Lugdunum,Coin,Tiberius,Gallia Transalpina,Roman Empire,,,,,TI CAESAR AVGVST F IMPERATOR VII,"Head of Tiberius, laureate, left",ROM ET AVG,"Altar highly decorated with corona civica, laurels, and nude male figures; Victories flanking",,,2025-12-19T06:42:06Z
http://numismatics.org/ocre/id/ric.1(2).aug.249,RIC I (second edition) Augustus 249,ric.1(2).aug.249,,1,14,Augustus,,Julio-Claudian Dynasty,Quadrans,,Struck,Bronze,Trier,Coin,,Gallia Transalpina,Roman Empire,,,,,,"Male, diademed, right",GERMANVS INDVTILLI F,Bull butting left,,,2025-12-19T06:42:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.250A,RIC I (second edition) Augustus 250A,ric.1(2).aug.250A,,-32,-29,Augustus,Venus,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Venus standing right, leaning against column, holding transverse spear in left and helmet in right; shield depicting eight-rayed star leans against column",,,2025-12-19T06:42:07Z
http://numismatics.org/ocre/id/ric.1(2).aug.250B,RIC I (second edition) Augustus 250B,ric.1(2).aug.250B,,-32,-29,Augustus,Venus,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",CAESAR DIVI F,"Venus standing right, leaning against column, holding transverse spear in left and helmet in right; shield depicting eight-rayed star leans against column",,,2025-12-19T06:42:08Z
http://numismatics.org/ocre/id/ric.1(2).aug.251,RIC I (second edition) Augustus 251,ric.1(2).aug.251,,-32,-29,Augustus,Venus,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Bust of Venus, right, with stephane and necklace",CAESAR DIVI F,"Octavian in military dress advancing left, extending right hand, and holding transverse spear in left",,,2025-12-19T06:42:10Z
http://numismatics.org/ocre/id/ric.1(2).aug.252,RIC I (second edition) Augustus 252,ric.1(2).aug.252,,-32,-29,Augustus,Pax,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Pax, draped, standing left, holding olive-branch in right and cornucopia in left",,,2025-12-19T06:42:10Z
http://numismatics.org/ocre/id/ric.1(2).aug.253,RIC I (second edition) Augustus 253,ric.1(2).aug.253,,-32,-29,Augustus,Pax,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Bust of Pax, draped, right, with stephane; behind, cornucopia; in front, olive-spray",CAESAR DIVI F,"Octavian in military dress, standing right, raising right hand and left hand holding spear over shoulder",,,2025-12-19T06:42:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.254A,RIC I (second edition) Augustus 254A,ric.1(2).aug.254A,,-32,-29,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Victory, draped, standing left on globe, holding wreath in right hand and palm in left",,,2025-12-19T06:42:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.254B,RIC I (second edition) Augustus 254B,ric.1(2).aug.254B,,-32,-29,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",CAESAR DIVI F,"Victory, draped, standing left on globe, holding wreath in right hand and palm in left",,,2025-12-19T06:42:11Z
http://numismatics.org/ocre/id/ric.1(2).aug.255,RIC I (second edition) Augustus 255,ric.1(2).aug.255,,-32,-29,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",CAESAR DIVI F,"Victory, draped, standing right on globe, holding wreath in right hand and palm in left",,,2025-12-19T06:42:13Z
http://numismatics.org/ocre/id/ric.1(2).aug.256,RIC I (second edition) Augustus 256,ric.1(2).aug.256,,-32,-29,Augustus,Victory||Neptune,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,,Italy,Roman Empire,,,,,,"Bust of Victory, right, with wings spread",CAESAR DIVI F,"Naked male figure standing left, right foot on globe, holding aplustre in right hand and spear in left",,,2025-12-19T06:42:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.257,RIC I (second edition) Augustus 257,ric.1(2).aug.257,,-32,-29,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Naked male figure seated right on cloak on rock, holding lyre, petasus behind",,,2025-12-19T06:42:14Z
http://numismatics.org/ocre/id/ric.1(2).aug.258,RIC I (second edition) Augustus 258,ric.1(2).aug.258,,-32,-29,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",CAESAR DIVI F,"Slow quadriga left, with four miniature horses",,,2025-12-19T06:42:15Z
http://numismatics.org/ocre/id/ric.1(2).aug.259,RIC I (second edition) Augustus 259,ric.1(2).aug.259,,-32,-29,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",CAESAR DIVI F,"Slow quadriga right, with four miniature horses",,,2025-12-19T06:42:15Z
http://numismatics.org/ocre/id/ric.1(2).aug.260,RIC I (second edition) Augustus 260,ric.1(2).aug.260,,-32,-29,Augustus,Victory,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Victory in biga, right, right hand holding wreath, left hand holding reins and palm",,,2025-12-19T06:42:16Z
http://numismatics.org/ocre/id/ric.1(2).aug.261,RIC I (second edition) Augustus 261,ric.1(2).aug.261,,-32,-29,Augustus,Victory,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Victory in biga, right, right hand holding long palm, left hand holding reins",,,2025-12-19T06:42:16Z
http://numismatics.org/ocre/id/ric.1(2).aug.262,RIC I (second edition) Augustus 262,ric.1(2).aug.262,,-32,-29,Augustus,,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",CAESAR DIVI F,"Octavian on horse, right, right hand raised",,,2025-12-19T06:42:17Z
http://numismatics.org/ocre/id/ric.1(2).aug.263,RIC I (second edition) Augustus 263,ric.1(2).aug.263,,-32,-29,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Victory standing right, on prow, holding wreath in right hand and palm in left",CAESAR DIVI F,"Octavian standing in quadriga right, holding branch in right and reins in left",,,2025-12-19T06:42:18Z
http://numismatics.org/ocre/id/ric.1(2).aug.264,RIC I (second edition) Augustus 264,ric.1(2).aug.264,,-29,-27,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Victory standing right, on prow, holding wreath in right hand and palm in left",IMP CAESAR,"Octavian standing in quadriga right, holding branch in right and reins in left",,,2025-12-19T06:42:19Z
http://numismatics.org/ocre/id/ric.1(2).aug.265A,RIC I (second edition) Augustus 265A,ric.1(2).aug.265A,,-29,-27,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",IMP CAESAR,"Trophy, rudder and anchor on base, all on prow",,,2025-12-19T06:42:20Z
http://numismatics.org/ocre/id/ric.1(2).aug.265B,RIC I (second edition) Augustus 265B,ric.1(2).aug.265B,,-29,-27,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",IMP CAESAR,"Trophy, rudder and anchor on base, all on prow",,,2025-12-19T06:42:21Z
http://numismatics.org/ocre/id/ric.1(2).aug.266,RIC I (second edition) Augustus 266,ric.1(2).aug.266,,-29,-27,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",IMP CAESAR,"Legend in pediment of colonnaded temple; Victory on globe at apex, warriors at angles",,,2025-12-19T06:42:22Z
http://numismatics.org/ocre/id/ric.1(2).aug.267,RIC I (second edition) Augustus 267,ric.1(2).aug.267,,-29,-27,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",IMP CAESAR,Triumphal arch surmounted by quadriga in which Octavian stands,,,2025-12-19T06:42:22Z
http://numismatics.org/ocre/id/ric.1(2).aug.268,RIC I (second edition) Augustus 268,ric.1(2).aug.268,,-29,-27,Augustus,Victory,Julio-Claudian Dynasty,Aureus,,Struck,Gold,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",IMP CAESAR,"Victory, draped, standing front on globe, head left, holding wreath in right hand and vexillum over left shoulder",,,2025-12-19T06:42:23Z
http://numismatics.org/ocre/id/ric.1(2).aug.269A,RIC I (second edition) Augustus 269A,ric.1(2).aug.269A,,-29,-27,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, right",IMP CAESAR,"Terminal figure of Octavian, placed on thunderbolt",,,2025-12-19T06:42:23Z
http://numismatics.org/ocre/id/ric.1(2).aug.269B,RIC I (second edition) Augustus 269B,ric.1(2).aug.269B,,-29,-27,Augustus,,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Octavian, bare, left",IMP CAESAR,"Terminal figure of Octavian, placed on thunderbolt",,,2025-12-19T06:42:23Z
http://numismatics.org/ocre/id/ric.1(2).aug.270,RIC I (second edition) Augustus 270,ric.1(2).aug.270,,-29,-27,Augustus,Victory,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Augustus, laureate, right; behind, winged thunderbolt",IMP CAESAR,"Octavian, togate, seated left, on curule chair, holding Victoriola in right hand",,,2025-12-19T06:42:25Z
http://numismatics.org/ocre/id/ric.1(2).aug.271,RIC I (second edition) Augustus 271,ric.1(2).aug.271,,-29,-27,Augustus,Apollo,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Apollo, laureate, right",IMP CAESAR,"Rostral column with prows of ships; on top, statue of Octavian",,,2025-12-19T06:42:25Z
http://numismatics.org/ocre/id/ric.1(2).aug.272,RIC I (second edition) Augustus 272,ric.1(2).aug.272,,-29,-27,Augustus,Apollo,Julio-Claudian Dynasty,Denarius,,Struck,Silver,Uncertain value,Coin,Octavian,Italy,Roman Empire,,,,,,"Head of Apollo, laureate, right",IMP CAESAR,"Octavian, veiled and draped, driving a yoke of oxen right, whip in left hand",,,2025-12-19T06:42:25Z
